Time,Type,ID,x,y,Target/finish
73,robot,1,65.5,29.5,-1
73,robot,2,51.5,82.5,-1
73,robot,3,95.5,90.5,1
73,task,0,0.652784802685132,0.29830276735556926,True
73,task,1,0.9669622001623905,0.9198501605372782,False
73,task,2,0.6358708041446514,0.7527320970790866,True
73,task,3,0.5151536963223518,0.82589525837557,True
74,robot,0,63.5,75.5,-1
74,robot,1,65.5,29.5,-1
74,robot,2,51.5,82.5,-1
74,robot,3,96.5,91.5,1
74,task,0,0.652784802685132,0.29830276735556926,True
74,task,1,0.9669622001623905,0.9198501605372782,False
74,task,2,0.6358708041446514,0.7527320970790866,True
74,task,3,0.5151536963223518,0.82589525837557,True
75,robot,0,63.5,75.5,-1
75,robot,1,65.5,29.5,-1
75,robot,2,51.5,82.5,-1
75,robot,3,96.5,91.5,-1
75,task,0,0.652784802685132,0.29830276735556926,True
75,task,1,0.9669622001623905,0.9198501605372782,True
75,task,2,0.6358708041446514,0.7527320970790866,True
75,task,3,0.5151536963223518,0.82589525837557,True
